Name,Description,Programming languages,Forks count,Stars count,Commits count,Pull requests count,Contributors count,Releases counts,Url,Mentions current AI terms,Languages count,Stars per contributor
mfrdixon ML_Finance_Codes,Machine Learning in Finance: From Theory to Practice Book,"['Jupyter Notebook', 'Other']",625,2429,249,0,3,0,https://github.com/mfrdixon/ML_Finance_Codes,False,2,809.67
DarLiner Algorithm_Interview_Notes-Chinese,2018/2019/校招/春招/秋招/自然语言处理(NLP)/深度学习(Deep Learning)/机器学习(Machine Learning)/C/C++/Python/面试笔记，此外，还包括创建者看到的所有机器学习/深度学习面经中的问题。 除了其中 DL/ML 相关的，其他与算法岗相关的计算机知识也会记录。 但是不会包括如前端/测试/JAVA/Android等岗位中有关的问题。,"['Python', 'Jupyter Notebook', 'C++']",518,2402,505,0,7,0,https://github.com/DarLiner/Algorithm_Interview_Notes-Chinese,False,3,343.14
github CodeSearchNet,"Datasets, tools, and benchmarks for representation learning of code.","['Jupyter Notebook', 'Python', 'Other']",409,2396,286,0,52,0,https://github.com/github/CodeSearchNet,False,3,46.08
unslothai hyperlearn,"2-2000x faster ML algos, 50% less memory usage, works on all hardware - new and old.","['Jupyter Notebook', 'Python', 'Cython', 'C++', 'Makefile', 'Batchfile']",152,2345,264,1,4,0,https://github.com/unslothai/hyperlearn,False,6,586.25
ml-explore mlx-swift-examples,Examples using MLX Swift,"['Swift', 'Shell', 'Python']",345,2330,253,8,56,12,https://github.com/ml-explore/mlx-swift-examples,False,3,41.61
meltano meltano,"Meltano: the declarative code-first data integration engine that powers your wildest data and ML-powered product ideas. Say goodbye to writing, maintaining, and scaling your own API integrations.","['Python', 'Other']",189,2280,12393,12,138,92,https://github.com/meltano/meltano,False,2,16.52
plexe-ai plexe,✨ Build a machine learning model from a prompt,"['Python', 'HTML', 'Jinja', 'Jupyter Notebook']",219,2276,154,8,10,56,https://github.com/plexe-ai/plexe,False,4,227.6
salesforce TransmogrifAI,"TransmogrifAI (pronounced trăns-mŏgˈrə-fī) is an AutoML library for building modular, reusable, strongly typed machine learning workflows on Apache Spark with minimal hand-tuning","['Scala', 'Other']",400,2269,532,11,43,9,https://github.com/salesforce/TransmogrifAI,False,2,52.77
hesamsheikh ml-retreat,Machine Learning Journal for Intermediate to Advanced Topics.,"['Jupyter Notebook', 'Python']",245,2249,71,0,3,0,https://github.com/hesamsheikh/ml-retreat,False,2,749.67
gautamkrishnar nothing-private,Do you think you are safe using private browsing or incognito mode?. 😄 👿 This will prove that you're wrong. Previously hosted at nothingprivate.ml,"['JavaScript', 'HTML', 'Rich Text Format', 'CSS', 'PHP', 'Shell', 'Dockerfile']",157,2203,349,0,43,10,https://github.com/gautamkrishnar/nothing-private,False,7,51.23
microsoft Olive,"Olive: Simplify ML Model Finetuning, Conversion, Quantization, and Optimization for CPUs, GPUs and NPUs.","['Python', 'Jupyter Notebook', 'Other']",262,2202,1786,4,77,24,https://github.com/microsoft/Olive,False,3,28.6
arbox machine-learning-with-ruby,Curated list: Resources for machine learning in Ruby,['Ruby'],184,2200,193,2,19,0,https://github.com/arbox/machine-learning-with-ruby,False,1,115.79
chris-chris ml-engineer-roadmap,WIP: Roadmap to becoming a machine learning engineer in 2020,[],257,2199,19,0,2,0,https://github.com/chris-chris/ml-engineer-roadmap,False,0,1099.5
b7leung MLE-Flashcards,"200+ detailed flashcards useful for reviewing topics in machine learning, computer vision, and computer science.",[],200,2192,22,2,2,0,https://github.com/b7leung/MLE-Flashcards,False,0,1096.0
iver56 audiomentations,"A Python library for audio data augmentation. Useful for making audio ML models work well in the real world, not just in the lab.",['Python'],205,2186,1420,5,25,46,https://github.com/iver56/audiomentations,False,1,87.44
isl-org Open3D-ML,An extension of Open3D to address 3D Machine Learning tasks,"['Python', 'Shell']",351,2184,579,8,51,9,https://github.com/isl-org/Open3D-ML,False,2,42.82
RubixML ML,A high-level machine learning and deep learning library for the PHP language.,['PHP'],194,2178,2066,2,41,79,https://github.com/RubixML/ML,False,1,53.12
tensorflow tfx,TFX is an end-to-end platform for deploying production ML pipelines,"['Python', 'Other']",726,2170,5969,222,178,96,https://github.com/tensorflow/tfx,False,2,12.19
orico www.mlcompendium.com,"The Machine Learning & Deep Learning Compendium was a list of references in my private & single document, which I curated in order to expand my knowledge, it is now an open knowledge-sharing project compiled using Gitbook.",[],237,2166,404,0,9,0,https://github.com/orico/www.mlcompendium.com,False,0,240.67
NVIDIA physicsnemo,"Open-source deep-learning framework for building, training, and fine-tuning deep learning models using state-of-the-art Physics-ML methods","['Python', 'Other']",504,2139,706,41,87,16,https://github.com/NVIDIA/physicsnemo,False,2,24.59
zhulei227 ML_Notes,机器学习算法的公式推导以及numpy实现,"['Jupyter Notebook', 'Python', 'C++']",484,2115,64,0,2,0,https://github.com/zhulei227/ML_Notes,False,3,1057.5
NannyML nannyml,nannyml: post-deployment data science in python,"['Python', 'Jupyter Notebook', 'Other']",173,2115,1276,0,32,36,https://github.com/NannyML/nannyml,False,3,66.09
timeplus-io proton,"⚡ Fastest SQL ETL pipeline in a single C++ binary, built for stream processing, observability, analytics and AI/ML","['C++', 'Python', 'Shell', 'C', 'Jinja', 'CMake', 'Other']",96,2093,84370,4,33,60,https://github.com/timeplus-io/proton,False,7,63.42
kaleko CourseraML,"I took Andrew Ng's Machine Learning course on Coursera and did the homework assigments... but, on my own in python because I love jupyter notebooks!",['Jupyter Notebook'],783,2050,35,0,0,0,https://github.com/kaleko/CourseraML,False,1,
GoogleCloudPlatform ml-design-patterns,Source code accompanying O'Reilly book: Machine Learning Design Patterns,"['Jupyter Notebook', 'Other']",581,2050,147,0,4,0,https://github.com/GoogleCloudPlatform/ml-design-patterns,False,2,512.5
microsoft MLOps,MLOps examples,"['Jupyter Notebook', 'Python', 'PowerShell', 'Shell']",580,2049,321,6,29,0,https://github.com/microsoft/MLOps,False,4,70.66
sherifabdlnaby elastdocker,"🐳 Elastic Stack (ELK) v8+ on Docker with Compose. Pre-configured out of the box to enable Logging, Metrics, APM, Alerting, ML, and SIEM features. Up with a Single Command.","['Dockerfile', 'Shell']",335,2046,137,1,9,22,https://github.com/sherifabdlnaby/elastdocker,False,2,227.33
NiuTrans ABigSurvey,A collection of 1000+ survey papers on Natural Language Processing (NLP) and Machine Learning (ML).,[],247,2035,86,3,10,0,https://github.com/NiuTrans/ABigSurvey,False,0,203.5
Thinklab-SJTU awesome-ml4co,Awesome machine learning for combinatorial optimization papers.,['Python'],230,2031,211,0,30,0,https://github.com/Thinklab-SJTU/awesome-ml4co,False,1,67.7
WongKinYiu ScaledYOLOv4,Scaled-YOLOv4: Scaling Cross Stage Partial Network,['Python'],570,2029,20,16,0,0,https://github.com/WongKinYiu/ScaledYOLOv4,False,1,
KudoAI chatgpt.js,"🤖 A powerful, open source client-side JavaScript library for ChatGPT","['JavaScript', 'CSS', 'Python', 'Shell', 'HTML']",163,2025,5657,2,30,35,https://github.com/KudoAI/chatgpt.js,False,5,67.5
tinghuiz SfMLearner,An unsupervised learning framework for depth and ego-motion estimation from monocular videos,"['Jupyter Notebook', 'Python']",557,2009,31,1,2,0,https://github.com/tinghuiz/SfMLearner,False,2,1004.5
aburkov theMLbook,The Python code to reproduce the illustrations from The Hundred-Page Machine Learning Book.,['Python'],590,1998,36,2,2,0,https://github.com/aburkov/theMLbook,False,1,999.0
epfml ML_course,"EPFL Machine Learning Course, Fall 2025","['Jupyter Notebook', 'TeX', 'Python', 'Other']",1015,1983,405,2,32,0,https://github.com/epfml/ML_course,False,4,61.97
ICT-BDA EasyML,Easy Machine Learning is a general-purpose dataflow-based system for easing the process of applying machine learning algorithms to real world tasks.,"['Java', 'JavaScript', 'CSS', 'HTML', 'Other']",436,1979,90,7,5,3,https://github.com/ICT-BDA/EasyML,False,5,395.8
apple ml-fastvit,"This repository contains the official implementation of the research paper, ""FastViT: A Fast Hybrid Vision Transformer using Structural Reparameterization"" ICCV 2023",['Python'],120,1972,1,3,0,0,https://github.com/apple/ml-fastvit,False,1,
endymecy spark-ml-source-analysis,spark ml 算法原理剖析以及具体的源码实现分析,[],823,1959,650,0,0,0,https://github.com/endymecy/spark-ml-source-analysis,False,0,
featureform featureform,The Virtual Feature Store. Turn your existing data infrastructure into a feature store.,"['Go', 'Jupyter Notebook', 'Python', 'JavaScript', 'Gherkin', 'C++', 'Other']",101,1955,4097,69,30,30,https://github.com/featureform/featureform,False,7,65.17
SciML SciMLBook,Parallel Computing and Scientific Machine Learning (SciML): Methods and Applications (MIT 18.337J/6.338J),"['HTML', 'JavaScript', 'Other']",359,1954,393,2,44,2,https://github.com/SciML/SciMLBook,False,3,44.41
Azure azureml-examples,"Official community-driven Azure Machine Learning examples, tested with GitHub Actions.","['Jupyter Notebook', 'Python', 'Shell', 'C#', 'Bicep', 'PureBasic']",1613,1954,1667,484,304,0,https://github.com/Azure/azureml-examples,False,6,6.43
patterns-ai-core langchainrb,Build LLM-powered applications in Ruby,"['Ruby', 'HTML', 'Other']",256,1938,905,27,113,101,https://github.com/patterns-ai-core/langchainrb,True,3,17.15
apple ml-cvnets,CVNets: A library for training computer vision networks,"['Python', 'Makefile']",247,1937,11,12,0,0,https://github.com/apple/ml-cvnets,False,2,
photonixapp photonix,"A modern, web-based photo management server. Run it on your home server and it will let you find the right photo from your collection on any device. Smart filtering is made possible by object recognition, face recognition, location awareness, color analysis and other ML algorithms.","['Python', 'JavaScript', 'CSS', 'Other']",135,1928,1013,20,17,20,https://github.com/photonixapp/photonix,False,4,113.41
apple ml-hypersim,Hypersim: A Photorealistic Synthetic Dataset for Holistic Indoor Scene Understanding,"['Python', 'Jupyter Notebook', 'C++', 'Makefile']",144,1926,82,0,5,0,https://github.com/apple/ml-hypersim,False,4,385.2
Blaizzy mlx-vlm,MLX-VLM is a package for inference and fine-tuning of Vision Language Models (VLMs) on your Mac using MLX.,['Python'],212,1911,365,13,51,54,https://github.com/Blaizzy/mlx-vlm,False,1,37.47
OkGoDoIt OpenAI-API-dotnet,An unofficial C#/.NET SDK for accessing the OpenAI GPT-3 API,['C#'],427,1898,156,23,14,12,https://github.com/OkGoDoIt/OpenAI-API-dotnet,False,1,135.57
GPflow GPflow,Gaussian processes in TensorFlow,"['Python', 'Makefile']",429,1894,2454,29,75,51,https://github.com/GPflow/GPflow,False,2,25.25
szilard benchm-ml,"A minimal benchmark for scalability, speed and accuracy of commonly used open source implementations (R packages, Python scikit-learn, H2O, xgboost, Spark MLlib etc.) of the top machine learning algorithms for binary classification (random forests, gradient boosted trees, deep neural networks etc.).","['R', 'Python']",332,1890,522,2,9,0,https://github.com/szilard/benchm-ml,False,2,210.0
JuliaAI MLJ.jl,A Julia machine learning framework,['Julia'],155,1880,2727,1,70,86,https://github.com/JuliaAI/MLJ.jl,False,1,26.86
MicrosoftDocs ml-basics,Exercise notebooks for Machine Learning modules on Microsoft Learn,"['Jupyter Notebook', 'Dockerfile']",2324,1869,148,6,16,0,https://github.com/MicrosoftDocs/ml-basics,False,2,116.81
AssemblyAI-Community ML-Study-Guide,Minimal Machine Learning Study Plan,[],381,1869,9,4,3,0,https://github.com/AssemblyAI-Community/ML-Study-Guide,False,0,623.0
uber petastorm,"Petastorm library enables single machine or distributed training and evaluation of deep learning models from datasets in Apache Parquet format. It supports ML frameworks such as Tensorflow, Pytorch, and PySpark and can be used from pure Python code.","['Python', 'Other']",286,1867,698,24,38,49,https://github.com/uber/petastorm,False,2,49.13
BlackArbsCEO Adv_Fin_ML_Exercises,Experimental solutions to selected exercises from the book [Advances in Financial Machine Learning by Marcos Lopez De Prado],"['Jupyter Notebook', 'Python', 'Makefile']",648,1854,25,28,4,0,https://github.com/BlackArbsCEO/Adv_Fin_ML_Exercises,False,3,463.5
codenihar ml,This repo contains all the resources related to the massive mass coders machine learning series,[],54,1794,32,1,3,0,https://github.com/codenihar/ml,False,0,598.0
pykeio ort,Fast ML inference & training for ONNX models in Rust,"['Rust', 'Other']",185,1777,799,1,59,31,https://github.com/pykeio/ort,False,2,30.12
apple ml-4m,4M: Massively Multimodal Masked Modeling,['Python'],112,1776,26,2,7,0,https://github.com/apple/ml-4m,False,1,253.71
apachecn .github,ApacheCN 开源组织：公告、介绍、成员、活动、交流方式,"['CSS', 'HTML', 'JavaScript']",230,1760,1236,0,2,0,https://github.com/apachecn/.github,False,3,880.0
tensorflow mlir,"""Multi-Level Intermediate Representation"" Compiler Infrastructure",[],259,1759,3349,8,67,0,https://github.com/tensorflow/mlir,False,0,26.25
Lightning-Universe lightning-bolts,"Toolbox of models, callbacks, and datasets for AI/ML researchers.","['Python', 'Makefile']",320,1752,755,14,117,15,https://github.com/Lightning-Universe/lightning-bolts,False,2,14.97
VertaAI modeldb,"Open Source ML Model Versioning, Metadata, and Experiment Management","['Java', 'Python', 'TypeScript', 'Scala', 'JavaScript', 'CSS', 'Other']",288,1743,4114,106,51,2,https://github.com/VertaAI/modeldb,False,7,34.18
zetane viewer,ML models and internal tensors 3D visualizer,"['Python', 'Jupyter Notebook', 'HTML']",163,1741,20,1,4,8,https://github.com/zetane/viewer,False,3,435.25
aespresso a_journey_into_math_of_ml,汉语自然语言处理视频教程-开源学习资料,"['Jupyter Notebook', 'Python']",697,1734,46,0,0,0,https://github.com/aespresso/a_journey_into_math_of_ml,False,2,
enzoampil fastquant,fastquant — Backtest and optimize your ML trading strategies with only 3 lines of code!,"['Jupyter Notebook', 'Python']",263,1732,1054,5,23,0,https://github.com/enzoampil/fastquant,False,2,75.3
fastmachinelearning hls4ml,Machine learning on FPGAs using HLS,"['Python', 'C++', 'Tcl', 'SystemVerilog', 'Shell', 'Verilog', 'Other']",497,1713,2631,29,73,19,https://github.com/fastmachinelearning/hls4ml,False,7,23.47
imcaspar gpt2-ml,"GPT2 for Multiple Languages, including pretrained models. GPT2 多语言支持, 15亿参数中文预训练模型","['Python', 'Perl', 'Jupyter Notebook', 'Shell', 'Dockerfile']",333,1709,98,5,4,2,https://github.com/imcaspar/gpt2-ml,False,5,427.25
microsoft GlobalMLBuildingFootprints,Worldwide building footprints derived from satellite imagery,"['Python', 'PowerShell']",247,1707,62,1,11,0,https://github.com/microsoft/GlobalMLBuildingFootprints,False,2,155.18
gege-circle .github,"这里是GitHub的草场，也是戈戈圈爱好者的交流地，主要讨论动漫、游戏、科技、人文、生活等所有话题，欢迎各位小伙伴们在此讨论趣事。This is GitHub grassland, and the community place for Gege circle lovers, mainly discusses anime, games, technology, lifing and other topics. You are welcome to share interest things here. 　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　…",[],144,1699,125,0,4,0,https://github.com/gege-circle/.github,False,0,424.75
tiepvupsu ebookMLCB,ebook Machine Learning cơ bản,"['Jupyter Notebook', 'TeX', 'Python', 'Perl', 'Shell', 'Dockerfile']",427,1697,40,1,3,0,https://github.com/tiepvupsu/ebookMLCB,False,6,565.67
hanleyweng CoreML-in-ARKit,Simple project to detect objects and display 3D labels above them in AR. This serves as a basic Template for an ARKit project to use CoreML.,['Swift'],221,1693,21,2,2,0,https://github.com/hanleyweng/CoreML-in-ARKit,False,1,846.5
